Directors Score,Total Revenue,Total Debt,Debt-to-Income Ratio,Operating Margin,Debt Service Coverage Ratio,Cash Flow Volatility,Revenue Growth Rate,Average Month-End Balance,Average Negative Balance Days per Month,Number of Bounced Payments,Company Age (Months),Sector_Risk,synthetic_id,scenario_name,generated_at,data_source,synthetic_label_type,synthetic_pd,synthetic_outcome
37,0.0,0.0,0.0,-0.15456541783448607,10.0,1.1166160077219585,-1.0,-6191.074544724224,6.856081321223556,2,30,0,syn_113,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2643892323702253,1
56,0.0,0.28774109647184626,0.0,-0.10163324374361732,0.0,0.795651143004158,-0.705373475061764,1036.2186625939603,2.5709436144186535,2,112,0,syn_114,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.22714403770812933,1
68,679661.8132577157,312588.57854428206,0.4599178186074639,0.07574625662742823,0.16469519893091386,0.7225383193088689,2.2156654195233694,-1747.1156024233087,5.874776656873706,1,66,0,syn_115,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2074023628795299,1
65,1177.6532391227083,0.0,0.0,-0.08693435430154899,10.0,0.6865078015652222,0.2015509998236245,2647.647647697141,0.0,3,40,0,syn_116,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
59,166361.41061146572,14971.806322203875,0.08999566826930962,0.3816716996761425,4.2410007838821775,0.5417439396384356,2.08783892085146,5613.008821605352,2.3110951574065806,0,24,0,syn_117,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
70,0.0,0.0,0.0,-0.0838652949339385,10.0,0.8263518952043134,0.7158643100637044,-1734.2328238155637,6.784513450178004,0,23,0,syn_118,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.19850713148873655,1
67,727323.5858827379,0.0,0.0,-0.5604186805510487,10.0,0.6300745074449862,4.261333529269546,47674.71661004575,0.08950706620003424,1,131,0,syn_119,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.15471963761018612,1
56,0.0,0.04205825821722931,0.0,0.5440837651774404,0.0,0.7790834722128253,-1.0,-5833.149093635224,14.358097795253103,0,129,0,syn_120,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
70,1019660.7272020401,0.0,0.0,-0.005910754267640164,10.0,0.7103487056253125,2.0339765384383512,-330.1133404197658,10.347465926419051,6,60,0,syn_121,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
25,0.0,0.30327372934506724,0.0,0.016991231699540386,0.0,0.3136399387777795,3.4114679622747746,687.750118668509,0.0,0,35,0,syn_122,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
56,0.0,0.0,0.0,-0.15914329671176042,10.0,1.1269457942565138,0.37873796914519064,-1801.3972223159644,25.758699905076973,0,78,0,syn_123,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
55,0.0,0.0,0.0,-0.10619943012203378,10.0,0.9658322235226945,1.3538570443726021,-3121.5888587776876,0.03311871976886935,0,38,0,syn_124,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.20992746082272287,1
62,0.0,0.0,0.005884715116994545,0.1361473678262456,10.0,0.7853281135970093,1.9682108810579142,-941.1855600095648,7.391813377350564,0,27,0,syn_125,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
69,0.0,0.18855316024505506,0.0,-1.0,0.0,0.6779823298622798,-0.513691762836108,33579.12312913519,0.49815191299421885,1,24,0,syn_126,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2037294931439765,1
77,818944.0106882465,0.0,0.0,-0.06627261960817889,10.0,1.01863768750614,-1.0,8440.73315154041,0.6696296264795835,0,38,0,syn_127,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
61,176028.85293426085,0.0,0.0,-0.03702275098646855,10.0,1.0757473846675967,5.0,-5787.381996518918,13.42703662348609,1,15,0,syn_128,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.21405943927522042,1
75,354043.8615126404,13625.103114245092,0.03848422355363627,-0.19031299121478149,0.0,0.824527742375792,3.0664956423629834,1686.5903281221808,2.8922485081340152,0,104,0,syn_129,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
61,134553.98165682994,0.0,0.0,0.1326669186254681,10.0,0.7506672585823023,-1.0,327.33469355168916,3.4849610581788384,1,15,0,syn_130,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
40,0.0,0.23390762945877674,0.0,0.04004379970759569,0.0,0.4626650112854961,1.6800735106056628,-1056.4356407553441,0.0,0,48,0,syn_131,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
33,512470.2832240186,244648.3729539458,0.4773903599147845,-0.15866588726678274,0.0,1.2606380004819797,2.3009520833486605,11902.988097683074,0.6797962410423467,0,118,0,syn_132,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
75,179234.53097786778,4843.757703937236,0.027024690373616413,-0.06550252130640294,0.0,0.39991747617297685,2.0713669816222704,8394.936920835049,0.0,0,92,0,syn_133,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.17451870102840356,1
54,0.0,0.24568416245603025,0.0,0.025541415525080637,0.0,0.42947669125138,-0.26782383389456205,493.6727904166403,23.448984424671078,0,23,0,syn_134,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
75,0.0,0.08204240313591027,0.0,-0.006628464731390893,0.0,0.45865789572599336,-1.0,1744.419528024408,2.0,11,14,0,syn_135,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.22450416258570033,1
74,0.0,0.0519615713611019,0.20498433862507986,-0.027382326079007487,0.0,0.4535142231805077,0.9064274620967101,-715.4161411877011,0.0,0,19,0,syn_136,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.1913909463761019,1
51,322427.6409019682,67536.67939386638,0.2094630572147517,-0.0975082264131153,0.0,0.9748249936375649,5.0,-134.38266241820588,0.0,0,26,0,syn_137,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.21733058888344764,1
72,125407.78058813099,0.0,0.0,-0.07331304564979955,10.0,0.5671773007909456,-1.0,3360.2643833028233,0.3811328484933827,0,90,0,syn_138,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.18146272037218417,1
65,239652.37471876194,32172.277392195116,0.13424560232273972,0.41194530968782694,3.0685944460025563,0.92090062933874,-1.0,1209.686886360045,13.645890811314981,0,127,0,syn_139,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
41,542366.9917588487,185483.43168275163,0.34198879080241423,0.09259816382191748,0.27076373937476955,0.7412255262862127,-1.0,-1761.3635131304923,0.01572820637377037,0,99,0,syn_140,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.24085991062683648,1
60,0.0,0.16842539182752658,0.0,0.22491545276068442,0.0,0.8247758426955503,-1.0,4550.5224805806865,2.725460838791989,0,17,0,syn_141,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2153793768364349,1
54,29614.52668216615,4792.7837955068135,0.16183894637063456,-0.04195633994953774,0.0,0.7000348435856207,2.3553234310465756,22903.170842766645,5.231075901163332,0,36,0,syn_142,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
69,601168.7230345785,32925.09698076421,0.05476847966169125,-0.0630458635673038,0.0,0.557437753422899,-0.5011411029114763,-19807.9749447166,20.87274994240102,0,76,0,syn_143,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.24080252203721844,1
67,0.0,0.0,0.018470807650891617,-0.6336416576024205,10.0,1.4574465757399984,1.334965831732355,1232.722251348194,0.0,0,85,0,syn_144,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2068284769833497,1
74,114582.41228372631,15224.649320793642,0.13287073484798625,0.09105918800323068,0.6853216256191328,1.5042571828667028,-1.0,1341.2131311273763,3.6871166512054767,1,48,0,syn_145,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.21514982247796283,1
66,993619.5791417398,0.0,0.0,0.01065980391735291,10.0,0.6191656110965376,-1.0,7819.820663952335,0.762654810529745,4,22,0,syn_146,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,0
64,684508.8564220961,0.0,0.0,-1.0,10.0,0.6055515248062658,-1.0,-2038.228447418106,0.04309110776251194,0,55,0,syn_147,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.21583848555337906,1
61,0.0,0.046256404548672914,0.0,-0.2374384811513571,0.0,0.9955614842674251,-1.0,15962.29805296069,0.5184562876104734,0,35,0,syn_148,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.2869429480901078,1
56,796172.7655772085,46159.784212523686,0.05797709518368016,-0.01904325829814372,0.0,0.6509416471040484,-0.3229493668742419,705.1697731628115,7.456869823934333,0,26,0,syn_149,adverse_case,2026-03-12T21:20:16Z,synthetic,rule_based,0.22955435847208625,1
