application_id,company_name,original_filename,outcome_label,paid_profile_similarity,paid_lookalike_band,nearest_paid_case,nearest_paid_similarity,features_used,subprime_score,mca_rule_score,final_decision
100198,Gwynne And Hhyde Plumbing And Heating Ltd,Gwynne and HHyde Plumbing and Heating Ltd.json,unlabelled,67.44151786821267,Moderate paid lookalike,Apollo Supermarket(1),62.56271287502064,21,70.6,60,DECLINE
100198,Gwynne And Hhyde Plumbing And Heating Ltd(1),Gwynne and HHyde Plumbing and Heating Ltd(1).json,unlabelled,67.44151786821267,Moderate paid lookalike,Apollo Supermarket(1),62.56271287502064,21,70.6,60,DECLINE
100170,Harley Street Hair Transplants(1),Harley Street Hair Transplants(1).json,unlabelled,67.42928345637742,Moderate paid lookalike,D&C Couriers Limited(1),69.82318597137052,21,56.0,30,DECLINE
100170,Harley Street Hair Transplants,Harley Street Hair Transplants.json,unlabelled,67.42928345637742,Moderate paid lookalike,D&C Couriers Limited(1),69.82318597137052,21,56.0,30,DECLINE
101758,Hardman Fitness Ltd,Hardman Fitness LTD.json,unlabelled,67.40403754414186,Moderate paid lookalike,D&C Couriers Limited(1),65.77715922023123,21,77.0,100,APPROVE
101612,Michel Reynolds Agency Ltd(1),Michel-Reynolds Agency Ltd(1).json,unlabelled,67.34288605908014,Moderate paid lookalike,D&C Couriers Limited(1),63.381823930169865,21,75.4,60,SENIOR_REVIEW
101612,Michel Reynolds Agency Ltd,Michel-Reynolds Agency Ltd.json,unlabelled,67.34288605908014,Moderate paid lookalike,D&C Couriers Limited(1),63.381823930169865,21,75.4,60,SENIOR_REVIEW
101756,Km Luxury Enterprises,Km luxury enterprises.json,unlabelled,67.22455030817,Moderate paid lookalike,Apollo Supermarket(1),62.47437373290448,21,76.1,60,SENIOR_REVIEW
101589,Beyond Social Media (Uk) Ltd,Beyond Social Media (UK) Ltd.json,unlabelled,67.07736872362457,Moderate paid lookalike,D&C Couriers Limited(1),69.60624128790997,21,59.7,30,DECLINE
101589,Beyond Social Media (Uk) Ltd(1),Beyond Social Media (UK) Ltd(1).json,unlabelled,67.07736872362457,Moderate paid lookalike,D&C Couriers Limited(1),69.60624128790997,21,59.7,30,DECLINE
100201,Kurkland Ltd,Kurkland Ltd.json,unlabelled,67.0719466045782,Moderate paid lookalike,D&C Couriers Limited(1),60.696256552391226,21,71.4,100,APPROVE
100201,Kurkland Ltd(1),Kurkland Ltd(1).json,unlabelled,67.0719466045782,Moderate paid lookalike,D&C Couriers Limited(1),60.696256552391226,21,71.4,100,APPROVE
101755,Greenlight Digital,greenlight digital.json,unlabelled,67.06419225819447,Moderate paid lookalike,Apollo Supermarket(1),62.303756494148644,21,74.0,60,DECLINE
100383,Plh Services Ltd,PLH Services Ltd.json,unlabelled,66.92042468247062,Moderate paid lookalike,Apollo Supermarket(1),63.4911981280972,21,79.1,100,APPROVE
100383,Plh Services Ltd(1),PLH Services Ltd(1).json,unlabelled,66.92042468247062,Moderate paid lookalike,Apollo Supermarket(1),63.4911981280972,21,79.1,100,APPROVE
100236,Staplehurst Coffee Ltd (1),Staplehurst Coffee Ltd (1).json,unlabelled,66.67748101315578,Moderate paid lookalike,D&C Couriers Limited(1),62.677047808500056,21,76.3,100,APPROVE
100236,Staplehurst Coffee Ltd,Staplehurst Coffee Ltd .json,unlabelled,66.67748101315578,Moderate paid lookalike,D&C Couriers Limited(1),62.677047808500056,21,76.3,100,APPROVE
101737,Shreeji Mobile Repair Limited,SHREEJI MOBILE REPAIR LIMITED.json,unlabelled,66.48918799487798,Moderate paid lookalike,Apollo Supermarket(1),72.56545779393578,21,66.9,30,DECLINE
101419,Beforethefall(1),Beforethefall(1).json,unlabelled,66.42933616989389,Moderate paid lookalike,Apollo Supermarket(1),66.73281323559736,21,67.4,60,DECLINE
101419,Beforethefall,Beforethefall.json,unlabelled,66.42933616989389,Moderate paid lookalike,Apollo Supermarket(1),66.73281323559736,21,67.4,60,DECLINE
100422,Dlc Lighting Ltd,DLC Lighting Ltd.json,unlabelled,66.41599083064729,Moderate paid lookalike,D&C Couriers Limited(1),61.67211044568506,21,69.1,60,DECLINE
100422,Dlc Lighting Ltd(1),DLC Lighting Ltd(1).json,unlabelled,66.41599083064729,Moderate paid lookalike,D&C Couriers Limited(1),61.67211044568506,21,69.1,60,DECLINE
100114,Kam Marketing Group Limited,Kam marketing Group Limited.json,unlabelled,66.34973595508754,Moderate paid lookalike,D&C Couriers Limited(1),61.55958490511048,21,69.3,100,APPROVE
100114,Kam Marketing Group Limited(1),Kam marketing Group Limited(1).json,unlabelled,66.34973595508754,Moderate paid lookalike,D&C Couriers Limited(1),61.55958490511048,21,69.3,100,APPROVE
101833,Ayaz Tyres & Wheels Ltd,Ayaz Tyres & Wheels ltd.json,unlabelled,66.22687529706626,Moderate paid lookalike,D&C Couriers Limited(1),62.99177215002663,21,80.9,100,APPROVE
101814,Noble Parking Ltd,Noble parking ltd.json,unlabelled,65.98195930548995,Moderate paid lookalike,Apollo Supermarket(1),72.23366181197225,21,65.8,30,DECLINE
101733,Mym Suppliers Ltd,MYM SUPPLIERS LTD.json,unlabelled,65.89762897056332,Moderate paid lookalike,Apollo Supermarket(1),66.93099921256007,21,71.5,30,DECLINE
100371,T44J Ltd(1),T44J Ltd(1).json,unlabelled,65.85548779612688,Moderate paid lookalike,Apollo Supermarket(1),71.7328792328179,21,60.3,30,DECLINE
100371,T44J Ltd,T44J Ltd.json,unlabelled,65.85548779612688,Moderate paid lookalike,Apollo Supermarket(1),71.7328792328179,21,60.3,30,DECLINE
100419,Lopez Plant Hire Ltd,Lopez Plant Hire Ltd.json,unlabelled,65.77284799664679,Moderate paid lookalike,D&C Couriers Limited(1),63.18164492733467,21,62.2,60,DECLINE
100419,Lopez Plant Hire Ltd(1),Lopez Plant Hire Ltd(1).json,unlabelled,65.77284799664679,Moderate paid lookalike,D&C Couriers Limited(1),63.18164492733467,21,62.2,60,DECLINE
101430,Moviescape Ltd,Moviescape Ltd.json,unlabelled,65.76743256837217,Moderate paid lookalike,Four Paws Walking And Training Ltd,60.22908539109696,21,72.7,100,APPROVE
101430,Moviescape Ltd(1),Moviescape Ltd(1).json,unlabelled,65.76743256837217,Moderate paid lookalike,Four Paws Walking And Training Ltd,60.22908539109696,21,72.7,100,APPROVE
100154,Victory And Joel Ltd,Victory and Joel Ltd .json,unlabelled,65.75561710791911,Moderate paid lookalike,Apollo Supermarket(1),68.36589576610662,21,78.0,30,DECLINE
100154,Victory And Joel Ltd (1),Victory and Joel Ltd (1).json,unlabelled,65.75561710791911,Moderate paid lookalike,Apollo Supermarket(1),68.36589576610662,21,78.0,30,DECLINE
100409,Saffron Private Limited,Saffron Private Limited.json,unlabelled,65.73544748046467,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.32258153285457,21,82.5,60,SENIOR_REVIEW
100409,Saffron Private Limited(1),Saffron Private Limited(1).json,unlabelled,65.73544748046467,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.32258153285457,21,82.5,60,SENIOR_REVIEW
101791,Cellor Shades,Cellor Shades.json,unlabelled,65.7143726354613,Moderate paid lookalike,Apollo Supermarket(1),67.93525335084645,21,62.0,30,DECLINE
101427,Weird Inc Ltd,Weird Inc Ltd .json,unlabelled,65.69704561626729,Moderate paid lookalike,D&C Couriers Limited(1),68.24436743670132,21,43.1,60,DECLINE
101427,Weird Inc Ltd (1),Weird Inc Ltd (1).json,unlabelled,65.69704561626729,Moderate paid lookalike,D&C Couriers Limited(1),68.24436743670132,21,43.1,60,DECLINE
100148,R W Waste Ltd(1),R W Waste Ltd(1).json,unlabelled,65.51284794250704,Moderate paid lookalike,Apollo Supermarket(1),66.13337413838822,21,55.1,30,DECLINE
100148,R W Waste Ltd,R W Waste Ltd.json,unlabelled,65.51284794250704,Moderate paid lookalike,Apollo Supermarket(1),66.13337413838822,21,55.1,30,DECLINE
101777,Class Barber Sw Ltd,Class barber sw Ltd.json,unlabelled,65.20630257750521,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.72820808183352,21,85.3,100,APPROVE
101614,Cakes By Aleina Ltd,Cakes by Aleina Ltd.json,unlabelled,65.0027904026219,Moderate paid lookalike,Apollo Supermarket(1),60.743589003584354,21,71.8,60,DECLINE
100110,The Thirsty Turtle Limited,THE_THIRSTY_TURTLE_LIMITED.json,unlabelled,64.9981656316282,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.02573085504887,21,77.2,100,APPROVE
100110,The Thirsty Turtle Limited(1),THE_THIRSTY_TURTLE_LIMITED(1).json,unlabelled,64.9981656316282,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.02573085504887,21,77.2,100,APPROVE
101632,Patina House Limited,Patina House Limited.json,unlabelled,64.97750740994799,Moderate paid lookalike,Apollo Supermarket(1),63.74849182105611,21,70.3,60,DECLINE
100390,London21 Ltd,London21 Ltd.json,unlabelled,64.97014375548007,Moderate paid lookalike,Apollo Supermarket(1),68.4421809260948,21,60.6,30,DECLINE
100390,London21 Ltd(1),London21 Ltd(1).json,unlabelled,64.97014375548007,Moderate paid lookalike,Apollo Supermarket(1),68.4421809260948,21,60.6,30,DECLINE
101629,Erfan Carpet,Erfan Carpet.json,unlabelled,64.96621491530048,Moderate paid lookalike,D&C Couriers Limited(1),66.27868295929767,21,56.2,30,DECLINE
101571,House Of Mystery(1),House of Mystery(1).json,unlabelled,64.8720482000189,Moderate paid lookalike,D&C Couriers Limited(1),57.90368606618982,21,70.6,100,APPROVE
101571,House Of Mystery,House of Mystery.json,unlabelled,64.8720482000189,Moderate paid lookalike,D&C Couriers Limited(1),57.90368606618982,21,70.6,100,APPROVE
101776,Premium Halal Butcher Uk Ltd,Premium halal butcher UK ltd.json,unlabelled,64.80041868339626,Moderate paid lookalike,Four Paws Walking And Training Ltd,65.67147481017906,21,66.9,60,DECLINE
101860,Cleaner Than Ever Norbury Ltd,Cleaner Than Ever Norbury Ltd.json,unlabelled,64.7913963119379,Moderate paid lookalike,Four Paws Walking And Training Ltd,65.92518024240582,21,76.4,60,SENIOR_REVIEW
100233,Nikolov 92 Ltd(1),Nikolov 92 Ltd(1).json,unlabelled,64.73499183166483,Moderate paid lookalike,Apollo Supermarket(1),65.32599429144032,21,68.4,30,DECLINE
100233,Nikolov 92 Ltd,Nikolov 92 Ltd.json,unlabelled,64.73499183166483,Moderate paid lookalike,Apollo Supermarket(1),65.32599429144032,21,68.4,30,DECLINE
101498,Uteachmi Ltd,Uteachmi Ltd Transaction Report(1).json,unlabelled,64.67722959184339,Moderate paid lookalike,Apollo Supermarket(1),67.2724982191509,21,68.3,30,DECLINE
101498,Uteachmi Ltd,Uteachmi Ltd Transaction Report.json,unlabelled,64.67722959184339,Moderate paid lookalike,Apollo Supermarket(1),67.2724982191509,21,68.3,30,DECLINE
101816,Madestays Limited,Madestays Limited.json,unlabelled,64.62760832470485,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.78008559647867,21,71.6,60,DECLINE
101783,Cetin Barber Beauty Ltd,Cetin barber beauty ltd.json,unlabelled,64.51135461113535,Moderate paid lookalike,Four Paws Walking And Training Ltd,63.54488065025756,21,70.0,60,DECLINE
100397,Fs Fashionista Ltd(1),FS Fashionista Ltd(1).json,unlabelled,64.44643625055856,Moderate paid lookalike,Apollo Supermarket(1),63.86000652514205,21,55.1,30,DECLINE
100397,Fs Fashionista Ltd,FS Fashionista Ltd.json,unlabelled,64.44643625055856,Moderate paid lookalike,Apollo Supermarket(1),63.86000652514205,21,55.1,30,DECLINE
101503,Ttnd Ltd,TTND Ltd Transaction Report(1).json,unlabelled,64.44314828682265,Moderate paid lookalike,Apollo Supermarket(1),58.45596863985389,21,74.3,60,DECLINE
101503,Ttnd Ltd,TTND Ltd Transaction Report.json,unlabelled,64.44314828682265,Moderate paid lookalike,Apollo Supermarket(1),58.45596863985389,21,74.3,60,DECLINE
100109,Msfmart Uk Ltd(1),MSFMart UK Ltd(1).json,unlabelled,64.36435681277138,Moderate paid lookalike,Apollo Supermarket(1),57.39339724187195,21,83.4,100,APPROVE
100109,Msfmart Uk Ltd,MSFMart UK Ltd.json,unlabelled,64.36435681277138,Moderate paid lookalike,Apollo Supermarket(1),57.39339724187195,21,83.4,100,APPROVE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 2.json,unlabelled,64.27719127047177,Moderate paid lookalike,Four Paws Walking And Training Ltd,67.17028959912598,21,80.1,60,SENIOR_REVIEW
101675,Gc Bike Repairs Ltd 2(1),GC Bike Repairs Ltd 2(1).json,unlabelled,64.27719127047177,Moderate paid lookalike,Four Paws Walking And Training Ltd,67.17028959912598,21,80.1,60,SENIOR_REVIEW
101525,Voltanic Ltd(1),Voltanic Ltd(1).json,unlabelled,64.10732137462044,Moderate paid lookalike,Apollo Supermarket(1),66.00222552417623,21,67.6,30,DECLINE
101525,Voltanic Ltd,Voltanic Ltd.json,unlabelled,64.10732137462044,Moderate paid lookalike,Apollo Supermarket(1),66.00222552417623,21,67.6,30,DECLINE
101590,Spencers Group Ltd(1),Spencers Group Ltd(1).json,unlabelled,63.90059178579372,Moderate paid lookalike,Apollo Supermarket(1),69.15737608715125,21,50.4,30,DECLINE
101590,Spencers Group Ltd,Spencers Group Ltd.json,unlabelled,63.90059178579372,Moderate paid lookalike,Apollo Supermarket(1),69.15737608715125,21,50.4,30,DECLINE
101735,Forty3 Media,Forty3 Media.json,unlabelled,63.76814750389252,Moderate paid lookalike,Apollo Supermarket(1),63.06450808686667,21,85.3,60,SENIOR_REVIEW
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd.json,unlabelled,63.69575228258449,Moderate paid lookalike,Four Paws Walking And Training Ltd,68.05785504945062,21,80.1,60,SENIOR_REVIEW
101675,Gc Bike Repairs Ltd(1),GC Bike Repairs Ltd(1).json,unlabelled,63.69575228258449,Moderate paid lookalike,Four Paws Walking And Training Ltd,68.05785504945062,21,80.1,60,SENIOR_REVIEW
101445,T & L Hurley Ltd(1),T & L Hurley Ltd(1).json,unlabelled,63.610602623799416,Moderate paid lookalike,Apollo Supermarket(1),63.28007243327186,21,67.7,30,DECLINE
101445,T & L Hurley Ltd,T & L Hurley Ltd.json,unlabelled,63.610602623799416,Moderate paid lookalike,Apollo Supermarket(1),63.28007243327186,21,67.7,30,DECLINE
101845,Rj Elite Property Management,RJ ELITE PROPERTY MANAGEMENT app 3.json,unlabelled,63.605554662855084,Moderate paid lookalike,Four Paws Walking And Training Ltd,59.035984012222,21,81.9,60,SENIOR_REVIEW
101821,Blossom Salon Ltd,BLOSSOM SALON LTD.json,unlabelled,63.54533834565687,Moderate paid lookalike,Apollo Supermarket(1),64.54227369271588,21,67.6,30,DECLINE
101606,The Comfy Clothing Wardrobe Ltd,The Comfy Clothing Wardrobe Ltd.json,unlabelled,63.50742042189216,Moderate paid lookalike,D&C Couriers Limited(1),61.38543646320948,21,55.1,60,DECLINE
101606,The Comfy Clothing Wardrobe Ltd(1),The Comfy Clothing Wardrobe Ltd(1).json,unlabelled,63.50742042189216,Moderate paid lookalike,D&C Couriers Limited(1),61.38543646320948,21,55.1,60,DECLINE
101537,Peekzoon Ltd(1),Peekzoon Ltd(1).json,unlabelled,63.50652632802684,Moderate paid lookalike,Apollo Supermarket(1),65.50534268815952,21,63.7,30,DECLINE
101537,Peekzoon Ltd,Peekzoon Ltd.json,unlabelled,63.50652632802684,Moderate paid lookalike,Apollo Supermarket(1),65.50534268815952,21,63.7,30,DECLINE
101845,Rj Elite Property Management,RJ elite property management.json,unlabelled,63.32634594959999,Moderate paid lookalike,D&C Couriers Limited(1),56.807826719116896,21,88.3,60,SENIOR_REVIEW
101564,Phone Expert Services Categorized(1),Phone Expert Services_categorized(1).json,unlabelled,63.24452453784126,Moderate paid lookalike,Apollo Supermarket(1),58.004179917288106,21,75.0,100,APPROVE
101564,Phone Expert Services Categorized,Phone Expert Services_categorized.json,unlabelled,63.24452453784126,Moderate paid lookalike,Apollo Supermarket(1),58.004179917288106,21,75.0,100,APPROVE
101564,Phone Expert Services(1),Phone Expert Services(1).json,unlabelled,63.24452453784126,Moderate paid lookalike,Apollo Supermarket(1),58.004179917288106,21,75.0,100,APPROVE
101564,Phone Expert Services,Phone Expert Services.json,unlabelled,63.24452453784126,Moderate paid lookalike,Apollo Supermarket(1),58.004179917288106,21,75.0,100,APPROVE
101739,Baig Halal Butcher Ltd,Baig halal butcher ltd.json,unlabelled,63.111005336805945,Moderate paid lookalike,Apollo Supermarket(1),64.59757977993344,21,62.4,60,DECLINE
100182,Flight Training Essex Ltd(1),Flight Training Essex ltd(1).json,unlabelled,63.060717318326134,Moderate paid lookalike,Apollo Supermarket(1),67.5824318709499,21,61.1,30,DECLINE
100182,Flight Training Essex Ltd,Flight Training Essex ltd.json,unlabelled,63.060717318326134,Moderate paid lookalike,Apollo Supermarket(1),67.5824318709499,21,61.1,30,DECLINE
101458,Smithstrade Ltd(1),Smithstrade Ltd(1).json,unlabelled,62.86236026188217,Moderate paid lookalike,D&C Couriers Limited(1),66.32182500754675,21,54.2,30,DECLINE
101458,Smithstrade Ltd,Smithstrade Ltd.json,unlabelled,62.86236026188217,Moderate paid lookalike,D&C Couriers Limited(1),66.32182500754675,21,54.2,30,DECLINE
101845,Rj Elite Property Management,RJ ELITE PROPERTY MANAGEMENT app 4.json,unlabelled,62.78463516278922,Moderate paid lookalike,Four Paws Walking And Training Ltd,59.46198293621078,21,81.9,60,SENIOR_REVIEW
101813,Party2Perfection Ltd,Party2perfection LTD.json,unlabelled,62.62304010093222,Moderate paid lookalike,Four Paws Walking And Training Ltd,63.16851139296227,21,75.2,100,APPROVE
100016,Matches Talent Ltd,Matches Talent Ltd.json,unlabelled,62.356491048703646,Moderate paid lookalike,Apollo Supermarket(1),64.46969447337221,21,53.7,30,DECLINE
100016,Kc Group Of Companies Ltd,KC Group Of Companies Ltd.json,unlabelled,62.34131206317993,Moderate paid lookalike,Apollo Supermarket(1),68.22568932514795,21,60.6,30,DECLINE
101677,As Cladding And Roofing Ltd,AS Cladding and Roofing Ltd.json,unlabelled,62.14044918856517,Moderate paid lookalike,D&C Couriers Limited(1),67.29216356529358,21,47.6,30,DECLINE
101677,As Cladding And Roofing Ltd(1),AS Cladding and Roofing Ltd(1).json,unlabelled,62.14044918856517,Moderate paid lookalike,D&C Couriers Limited(1),67.29216356529358,21,47.6,30,DECLINE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 3.json,unlabelled,62.11221793881471,Moderate paid lookalike,Four Paws Walking And Training Ltd,67.31950854530952,21,81.1,60,SENIOR_REVIEW
101675,Gc Bike Repairs Ltd 3(1),GC Bike Repairs Ltd 3(1).json,unlabelled,62.11221793881471,Moderate paid lookalike,Four Paws Walking And Training Ltd,67.31950854530952,21,81.1,60,SENIOR_REVIEW
100091,Ketco Direct Limited(1),Ketco Direct Limited(1).json,unlabelled,61.98768116926311,Moderate paid lookalike,D&C Couriers Limited(1),65.13830440849684,21,43.9,30,DECLINE
100091,Ketco Direct Limited,Ketco Direct Limited.json,unlabelled,61.98768116926311,Moderate paid lookalike,D&C Couriers Limited(1),65.13830440849684,21,43.9,30,DECLINE
100231,Scrandiggity Ltd,Scrandiggity LTD.json,unlabelled,61.8086499542197,Moderate paid lookalike,Apollo Supermarket(1),59.537340932285105,21,80.2,100,APPROVE
100231,Scrandiggity Ltd(1),Scrandiggity LTD(1).json,unlabelled,61.8086499542197,Moderate paid lookalike,Apollo Supermarket(1),59.537340932285105,21,80.2,100,APPROVE
101822,Grazka Limited,GRAZKA LIMITED.json,unlabelled,61.6129608793219,Moderate paid lookalike,Apollo Supermarket(1),58.25419593234599,21,64.2,60,DECLINE
101576,Brookhouse Hypnotherapy Ltd(1),Brookhouse Hypnotherapy Ltd(1).json,unlabelled,61.48095377745404,Moderate paid lookalike,Four Paws Walking And Training Ltd,54.91781003990225,21,80.9,100,APPROVE
101576,Brookhouse Hypnotherapy Ltd,Brookhouse Hypnotherapy Ltd.json,unlabelled,61.48095377745404,Moderate paid lookalike,Four Paws Walking And Training Ltd,54.91781003990225,21,80.9,100,APPROVE
101838,Peak Platform Websites Ltd,Peak Platform websites ltd.json,unlabelled,61.468221328710754,Moderate paid lookalike,Apollo Supermarket(1),67.53575187735633,21,43.1,30,DECLINE
101696,Matches Talent Ltd(1),Matches Talent Ltd(1).json,unlabelled,61.46330083821649,Moderate paid lookalike,Apollo Supermarket(1),63.643731731164216,21,46.7,30,DECLINE
101836,Madinska & Co Ltd,MADINSKA & CO LTD app 5.json,unlabelled,61.33924185747432,Moderate paid lookalike,D&C Couriers Limited(1),66.4590217472624,21,53.8,30,DECLINE
101789,Pak Euro Cash And Carry,PAK euro cash and carry.json,unlabelled,61.29847566549652,Moderate paid lookalike,Four Paws Walking And Training Ltd,59.059121303735495,21,85.9,60,SENIOR_REVIEW
101440,Strikeclub Ltd,STRIKECLUB_LTD-.json,unlabelled,61.169067886690506,Moderate paid lookalike,Apollo Supermarket(1),62.99842690031828,21,58.8,30,DECLINE
101440,Strikeclub Ltd (1),STRIKECLUB_LTD-(1).json,unlabelled,61.169067886690506,Moderate paid lookalike,Apollo Supermarket(1),62.99842690031828,21,58.8,30,DECLINE
100392,Xtc Clothing(1),XTC Clothing(1).json,unlabelled,60.97938498274079,Moderate paid lookalike,D&C Couriers Limited(1),59.83967044230953,21,68.5,60,DECLINE
100392,Xtc Clothing,XTC Clothing.json,unlabelled,60.97938498274079,Moderate paid lookalike,D&C Couriers Limited(1),59.83967044230953,21,68.5,60,DECLINE
101848,Dottie Dances Ltd,Dottie dances ltd.json,unlabelled,60.73847364091075,Moderate paid lookalike,Apollo Supermarket(1),57.55722810281991,21,64.1,60,DECLINE
100234,Four The Willows Ltd,Four the Willows Ltd.json,unlabelled,60.63788584248869,Moderate paid lookalike,Apollo Supermarket(1),63.05633283346938,21,69.5,30,DECLINE
100234,Four The Willows Ltd(1),Four the Willows Ltd(1).json,unlabelled,60.63788584248869,Moderate paid lookalike,Apollo Supermarket(1),63.05633283346938,21,69.5,30,DECLINE
101853,Mundy Grooming Ltd,Mundy Grooming Ltd.json,unlabelled,60.6127408201182,Moderate paid lookalike,Apollo Supermarket(1),62.28491624926951,21,49.2,30,DECLINE
101792,Muscle Makers Gym Limited(1),Muscle Makers Gym Limited(1).json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited,Muscle Makers Gym Limited.json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Categorized(1),Muscle Makers Gym Limited_categorized(1).json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Categorized Categorized(1),Muscle Makers Gym Limited_categorized_categorized(1).json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Categorized Categorized,Muscle Makers Gym Limited_categorized_categorized.json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Data Analysis(1),Muscle Makers Gym Limited Data Analysis(1).json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Categorized,Muscle Makers Gym Limited_categorized.json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Data Analysis,Muscle Makers Gym Limited Data Analysis.json,unlabelled,60.60375774006965,Moderate paid lookalike,Apollo Supermarket(1),55.80751073251961,21,78.8,60,SENIOR_REVIEW
100402,The Coven Ltd,The Coven Ltd.json,unlabelled,60.29699389472428,Moderate paid lookalike,Apollo Supermarket(1),56.404989221031144,21,70.6,60,DECLINE
100402,The Coven Ltd(1),The Coven Ltd(1).json,unlabelled,60.29699389472428,Moderate paid lookalike,Apollo Supermarket(1),56.404989221031144,21,70.6,60,DECLINE
101555,Els Management Ltd Categorized(1),Els Management Ltd_categorized(1).json,unlabelled,60.288391859685994,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.93775686971416,21,75.6,60,SENIOR_REVIEW
101555,Els Management Ltd Categorized,Els Management Ltd_categorized.json,unlabelled,60.288391859685994,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.93775686971416,21,75.6,60,SENIOR_REVIEW
101555,Els Management Ltd(1),Els Management Ltd(1).json,unlabelled,60.288391859685994,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.93775686971416,21,75.6,60,SENIOR_REVIEW
101555,Els Management Ltd,Els Management Ltd.json,unlabelled,60.288391859685994,Moderate paid lookalike,Four Paws Walking And Training Ltd,62.93775686971416,21,75.6,60,SENIOR_REVIEW
101808,Haus Of Sass Limited By Stephanie Limited,Haus of sass limited by Stephanie limited.json,unlabelled,60.25215779371652,Moderate paid lookalike,Four Paws Walking And Training Ltd,61.95754586084344,21,82.4,100,APPROVE
101689,Git Support Ltd(1),GIT Support LTD(1).json,unlabelled,60.248120701303485,Moderate paid lookalike,Apollo Supermarket(1),60.4895474330306,21,69.3,60,DECLINE
101689,Git Support Ltd,GIT Support LTD.json,unlabelled,60.248120701303485,Moderate paid lookalike,Apollo Supermarket(1),60.4895474330306,21,69.3,60,DECLINE
,Differencesnotdisabilities,Differencesnotdisabilities.json,unlabelled,60.15816931880747,Moderate paid lookalike,Apollo Supermarket(1),58.2717686679953,17,64.2,60,DECLINE
100162,Platform 10 Ltd,Platform 10 Ltd.json,unlabelled,59.96913042919149,Weak paid lookalike,D&C Couriers Limited(1),57.26154974271404,21,43.9,60,DECLINE
100162,Platform 10 Ltd(1),Platform 10 Ltd(1).json,unlabelled,59.96913042919149,Weak paid lookalike,D&C Couriers Limited(1),57.26154974271404,21,43.9,60,DECLINE
101801,Joao Motorcycles Ltd,Joao motorcycles Ltd app 2.json,unlabelled,59.94060759821668,Weak paid lookalike,Four Paws Walking And Training Ltd,59.96081611261211,21,71.1,60,DECLINE
100275,Dkc Menswear Ltd,DKC Menswear Ltd.json,unlabelled,59.888809773023716,Weak paid lookalike,Apollo Supermarket(1),63.46888892033876,21,65.1,30,DECLINE
101736,Heart Of The Home Interiors,Heart of the home interiors.json,unlabelled,59.85454962280548,Weak paid lookalike,Four Paws Walking And Training Ltd,60.649095923080594,21,64.2,60,DECLINE
100127,Hewitt And Hyland Leisure Ltd(1),Hewitt and Hyland Leisure Ltd(1).json,unlabelled,59.506799347232764,Weak paid lookalike,D&C Couriers Limited(1),62.91900652149022,21,37.2,30,DECLINE
100127,Hewitt And Hyland Leisure Ltd,Hewitt and Hyland Leisure Ltd.json,unlabelled,59.506799347232764,Weak paid lookalike,D&C Couriers Limited(1),62.91900652149022,21,37.2,30,DECLINE
101452,Suede Hosting Ltd(1),Suede Hosting Ltd(1).json,unlabelled,59.488418604317324,Weak paid lookalike,Apollo Supermarket(1),63.67060091677808,21,62.2,30,DECLINE
101452,Suede Hosting Ltd,Suede Hosting Ltd.json,unlabelled,59.488418604317324,Weak paid lookalike,Apollo Supermarket(1),63.67060091677808,21,62.2,30,DECLINE
101831,Herne Hill Dry Cleaners Limited,HERNE HILL DRY CLEANERS LIMITED.json,unlabelled,59.35963506300765,Weak paid lookalike,D&C Couriers Limited(1),63.75044010726679,21,73.7,100,DECLINE
